Taken_product,Yearly_avg_view_on_travel_page,preferred_device,total_likes_on_outstation_checkin_given,yearly_avg_Outstation_checkins,member_in_family,preferred_location_type,Yearly_avg_comment_on_travel_page,total_likes_on_outofstation_checkin_received,week_since_last_outstation_checkin,following_company_page,montly_avg_comment_on_company_page,working_flag,travelling_network_rating,Adult_flag,Daily_Avg_mins_spend_on_traveling_page
0,412.0,2,5145.0,20.0,2,2,37.0,5415.0,3,1,19.0,0,4,1,12.0
0,195.0,2,17360.0,11.0,2,7,60.0,4741.0,1,1,13.0,0,3,1,5.0
0,277.0,2,48020.0,1.0,3,3,42.0,2115.0,1,0,12.0,0,2,0,17.0
1,330.0,2,32200.0,24.0,3,3,43.0,3161.0,3,1,22.0,1,4,1,19.0
0,285.0,2,24080.0,23.0,4,0,82.0,5745.0,9,0,14.0,0,2,1,10.0
1,195.0,2,50715.0,16.0,4,7,45.0,2373.0,2,1,13.0,0,4,1,5.0
0,210.0,2,39095.0,1.0,2,3,75.0,3310.0,1,0,21.0,1,4,0,5.0
0,367.0,2,22260.0,10.0,4,3,75.0,16572.0,9,1,11.0,0,4,0,22.0
0,270.0,2,17710.0,1.0,3,2,4.5,4485.0,4,0,12.0,0,4,0,10.0
0,232.0,2,28076.0,1.0,3,11,84.0,2789.0,1,0,11.0,0,3,1,2.0
1,195.0,2,33250.0,1.0,4,11,48.0,5828.0,1,1,12.0,0,2,0,8.0
0,277.0,2,31115.0,1.0,3,7,53.0,2326.0,1,1,12.0,0,3,1,4.0
0,271.0,2,19425.0,26.0,3,11,77.0,13525.0,5,0,14.0,0,4,1,23.0
1,94.0,2,8050.0,1.0,3,3,54.0,1420.0,1,0,13.0,0,3,0,0.0
0,262.0,2,43120.0,16.0,3,11,96.0,8020.0,0,0,15.0,0,3,1,12.0
0,270.0,2,19810.0,18.0,4,3,81.0,3688.0,4,0,18.0,0,4,1,4.0
0,382.0,2,45570.0,1.0,3,7,84.0,5482.0,5,0,18.0,0,4,1,13.0
0,307.0,2,28076.0,1.0,4,3,88.0,16015.0,1,0,19.0,0,2,0,22.0
0,94.0,2,28420.0,10.0,3,7,69.0,1200.0,1,0,12.0,0,1,0,0.0
0,210.0,2,51660.0,16.0,2,7,68.0,5661.0,0,0,19.0,0,3,0,9.0
0,232.0,2,7630.0,1.0,3,2,100.0,6929.0,4,0,11.0,0,2,1,10.0
0,292.0,2,39620.0,1.0,3,7,48.0,9613.0,0,0,17.0,0,1,1,19.0
0,270.0,2,38675.0,24.0,4,3,47.0,5674.0,7,0,15.0,0,3,1,11.0
0,240.0,2,31710.0,1.0,3,3,91.0,5484.0,1,0,14.0,0,3,1,13.0
0,285.0,2,29715.0,25.0,2,3,81.0,12061.0,3,0,17.0,0,3,1,19.0
0,435.0,2,13650.0,1.0,4,3,32.0,5660.0,2,1,13.0,0,4,1,12.0
0,232.0,2,24185.0,1.0,4,2,86.0,4821.0,0,1,12.0,0,3,1,6.0
0,232.0,2,3710.0,1.0,3,13,62.0,6410.0,3,0,12.0,0,4,0,9.0
0,271.0,2,43715.0,1.0,3,3,97.0,5210.0,1,0,18.0,0,1,1,24.0
0,232.0,2,6720.0,1.0,4,3,32.0,2695.0,0,0,18.0,0,2,1,3.0
0,247.0,2,28076.0,1.0,4,3,75.0,11878.0,6,0,11.0,0,2,1,12.0
0,292.0,2,4095.0,10.0,1,7,75.0,16572.0,1,1,14.0,0,4,0,21.0
0,322.0,2,6475.0,10.0,4,3,33.0,2455.0,0,0,19.0,0,1,0,9.0
0,367.0,2,38185.0,1.0,2,2,90.0,13964.0,7,1,12.0,0,4,0,25.0
1,271.0,2,25305.0,1.0,4,7,85.0,4941.0,2,0,15.0,0,1,0,11.0
0,202.0,2,42700.0,1.0,3,3,85.0,2478.0,1,1,12.0,0,2,0,4.0
0,240.0,2,20580.0,1.0,2,2,65.0,5228.0,1,1,11.0,0,4,0,13.0
0,202.0,2,48195.0,1.0,3,3,74.0,4478.0,1,1,11.0,0,1,0,5.0
0,232.0,2,24185.0,1.0,3,11,73.0,7547.0,4,0,12.0,0,4,1,13.0
0,240.0,2,35630.0,1.0,4,7,74.0,5055.0,7,0,16.0,0,3,0,10.0
1,210.0,2,40495.0,1.0,4,7,84.0,3464.0,5,1,13.0,0,4,0,5.0
0,225.0,2,44625.0,28.0,2,7,64.0,5775.0,1,0,13.0,0,4,1,11.0
0,232.0,2,27930.0,1.0,2,3,48.0,8943.0,1,0,24.0,1,1,1,10.0
0,292.0,2,23520.0,1.0,2,7,54.0,16572.0,1,0,15.0,0,1,1,21.0
1,292.0,2,40670.0,1.0,2,7,41.0,5238.0,4,1,18.0,0,1,0,12.0
0,247.0,2,17780.0,10.0,3,11,46.0,4682.0,3,0,14.0,0,3,0,9.0
0,352.0,2,51870.0,1.0,5,3,42.0,16572.0,4,0,11.0,0,2,1,21.0
0,322.0,2,19565.0,10.0,4,3,82.0,5257.0,1,0,11.0,0,2,1,9.0
0,202.0,2,7350.0,1.0,1,11,73.0,6349.0,0,1,13.0,0,4,1,6.0
0,405.0,2,32480.0,20.0,4,3,31.0,4869.0,3,0,12.0,0,4,0,20.0
0,322.0,2,35035.0,1.0,3,3,43.0,9985.0,8,0,16.0,0,1,1,10.0
0,271.0,2,19215.0,1.0,4,10,75.0,3697.0,9,0,14.0,0,1,1,12.0
0,300.0,2,39340.0,1.0,2,0,57.0,7457.0,2,1,22.0,1,3,1,6.0
1,217.0,2,11130.0,1.0,4,10,77.0,2119.0,1,0,11.0,0,4,0,7.0
0,217.0,2,25830.0,1.0,5,10,75.0,3983.0,0,0,17.0,0,3,0,4.0
0,225.0,2,19950.0,1.0,3,11,75.0,6118.0,1,0,13.0,0,3,1,10.0
0,202.0,2,39550.0,1.0,4,11,56.0,6214.0,1,0,18.0,0,1,1,8.0
0,277.0,2,41720.0,1.0,2,7,61.0,6347.0,7,0,16.0,0,3,1,8.0
0,285.0,2,12005.0,15.0,2,3,92.0,11510.0,0,1,14.0,0,2,1,12.0
0,232.0,2,28076.0,1.0,4,7,39.0,7143.0,1,1,14.0,0,3,0,11.0
0,217.0,2,28076.0,10.0,1,11,39.0,8268.0,1,1,14.0,0,1,1,7.0
0,262.0,2,45360.0,1.0,4,2,62.0,8095.0,0,0,13.0,0,4,0,17.0
0,271.0,2,45815.0,26.0,1,3,83.0,2904.0,1,0,12.0,0,3,1,4.0
0,307.0,2,28076.0,1.0,3,7,95.0,6032.0,6,1,15.0,0,4,0,8.0
0,352.0,2,28076.0,1.0,1,7,99.0,2976.0,3,0,19.0,0,1,0,5.0
0,271.0,2,28076.0,23.0,5,3,44.0,15992.0,2,0,14.0,0,2,0,16.0
0,217.0,2,26110.0,1.0,3,3,61.0,4649.0,1,0,14.0,0,1,1,4.0
0,271.0,2,19040.0,1.0,1,2,52.0,2696.0,0,1,11.0,0,3,1,4.0
0,240.0,2,37170.0,1.0,3,7,75.0,2370.0,1,0,13.0,0,3,1,8.0
0,360.0,2,18550.0,29.0,1,7,91.0,12504.0,3,0,21.0,1,2,1,15.0
0,277.0,2,46165.0,1.0,3,7,51.0,5974.0,4,1,13.0,0,1,1,13.0
0,225.0,2,22435.0,25.0,2,2,85.0,4736.0,7,1,12.0,0,2,1,4.0
0,195.0,2,32655.0,1.0,3,3,57.0,5296.0,1,0,17.0,0,2,1,8.0
0,271.0,2,46620.0,1.0,4,10,98.0,6781.0,3,0,23.0,1,2,0,14.0
1,157.0,2,26460.0,1.0,1,2,99.0,2174.0,1,1,11.0,0,3,0,3.0
0,270.0,2,29575.0,1.0,5,7,45.0,6653.0,4,0,15.0,0,2,0,7.0
0,270.0,2,18935.0,1.0,4,7,48.0,9699.0,4,0,11.0,0,1,1,16.0
0,427.0,2,28076.0,1.0,4,7,88.0,6755.0,2,0,11.0,0,3,0,15.0
0,300.0,2,40985.0,10.0,4,3,46.0,2213.0,3,1,13.0,0,3,1,10.0
0,157.0,2,31325.0,1.0,2,7,39.0,2610.0,1,0,24.0,1,3,0,3.0
1,247.0,2,12250.0,1.0,3,11,34.0,2851.0,1,1,13.0,0,2,0,1.0
0,277.0,2,32235.0,10.0,3,7,98.0,3452.0,6,0,20.0,1,2,1,17.0
0,345.0,2,40040.0,1.0,4,7,4.5,5258.0,2,0,14.0,0,3,0,7.0
1,307.0,2,5005.0,1.0,3,11,56.0,9355.0,1,0,18.0,0,3,0,8.0
0,375.0,2,36610.0,10.0,3,2,100.0,10496.0,6,0,15.0,0,4,0,20.0
1,300.0,2,20125.0,22.0,2,11,68.0,6380.0,2,1,12.0,0,1,1,8.0
0,232.0,2,28076.0,1.0,4,3,42.0,2657.0,0,1,16.0,0,4,0,3.0
1,157.0,2,5460.0,12.0,3,3,90.0,2716.0,1,0,15.0,0,4,0,1.0
0,217.0,2,44905.0,23.0,3,3,54.0,2201.0,9,0,16.0,0,4,0,6.0
0,262.0,2,26425.0,1.0,4,3,97.0,6540.0,9,0,19.0,0,3,0,10.0
0,202.0,2,51415.0,1.0,2,7,82.0,3816.0,1,0,11.0,0,2,1,5.0
0,210.0,2,10640.0,1.0,4,3,92.0,5253.0,1,0,16.0,0,4,0,7.0
0,367.0,2,44135.0,1.0,3,10,31.0,10965.0,8,0,24.0,1,3,0,26.0
0,382.0,2,41230.0,14.0,2,3,87.0,4936.0,4,0,11.0,0,3,1,18.0
0,270.0,2,11515.0,1.0,3,3,96.0,2543.0,4,0,13.0,0,2,1,6.0
1,255.0,2,47670.0,19.0,3,11,67.0,5304.0,8,1,13.0,0,2,0,9.0
0,412.0,2,45885.0,1.0,3,3,97.0,16572.0,2,1,13.0,0,3,0,30.0
0,180.0,2,47985.0,10.0,4,11,77.0,4260.0,1,1,12.0,0,4,1,5.0
0,225.0,2,7070.0,1.0,1,2,72.0,2476.0,1,0,18.0,0,1,1,1.0
1,195.0,2,20125.0,1.0,1,2,73.0,3102.0,0,0,22.0,1,3,0,7.0
0,165.0,2,8855.0,11.0,3,7,43.0,2244.0,1,0,13.0,0,4,1,2.0
0,270.0,2,5740.0,1.0,2,7,61.0,7596.0,1,0,13.0,0,2,1,10.0
1,225.0,2,16240.0,1.0,3,2,75.0,2285.0,9,1,23.0,1,3,0,3.0
0,277.0,2,38745.0,14.0,3,3,75.0,3034.0,1,0,12.0,0,3,1,18.0
0,300.0,2,26565.0,1.0,2,11,46.0,5715.0,7,0,12.0,0,3,1,8.0
0,271.0,2,7035.0,1.0,4,3,95.0,2576.0,3,0,16.0,0,2,1,8.0
0,277.0,2,45675.0,10.0,4,3,49.0,4197.0,2,1,12.0,0,4,0,18.0
0,322.0,2,34370.0,12.0,3,3,59.0,14336.0,1,0,11.0,0,3,1,25.0
0,300.0,2,19425.0,1.0,3,7,78.0,3448.0,6,0,22.0,1,2,1,20.0
0,405.0,2,28735.0,1.0,2,7,86.0,16572.0,4,0,11.0,0,3,1,24.0
0,255.0,2,48335.0,1.0,4,11,72.0,6538.0,9,0,15.0,0,1,1,6.0
0,232.0,2,16800.0,1.0,2,7,31.0,4306.0,1,0,12.0,0,2,1,13.0
0,322.0,2,10955.0,21.0,3,7,61.0,2258.0,7,0,20.0,1,1,1,8.0
0,322.0,2,51555.0,1.0,4,10,74.0,4522.0,4,1,14.0,0,4,0,8.0
0,187.0,2,31185.0,1.0,2,3,99.0,4487.0,1,1,11.0,0,2,0,5.0
0,277.0,2,37205.0,25.0,5,7,72.0,4449.0,3,1,15.0,0,1,1,15.0
0,232.0,2,11515.0,1.0,2,3,98.0,2218.0,1,0,12.0,0,3,1,4.0
0,292.0,2,42630.0,1.0,1,3,52.0,16572.0,1,1,14.0,0,3,1,21.0
0,271.0,2,31710.0,1.0,3,3,86.0,13212.0,9,0,11.0,0,4,1,33.0
0,225.0,2,37870.0,12.0,3,2,83.0,6577.0,0,0,11.0,0,2,0,6.0
0,307.0,2,22575.0,1.0,3,11,49.0,8392.0,1,0,16.0,0,3,1,10.0
0,210.0,2,45500.0,17.0,2,7,79.0,4558.0,1,0,12.0,0,4,1,10.0
1,187.0,2,24080.0,1.0,3,7,91.0,4031.0,5,0,13.0,0,3,1,6.0
0,271.0,2,11165.0,1.0,3,7,39.0,7969.0,2,1,14.0,0,3,0,28.0
0,271.0,2,6720.0,10.0,2,0,69.0,2654.0,3,0,21.0,1,4,1,8.0
0,271.0,2,52150.0,1.0,2,3,4.5,16555.0,2,0,13.0,0,4,0,31.0
0,271.0,2,18620.0,29.0,2,3,92.0,4556.0,2,0,11.0,0,2,1,19.0
0,225.0,2,11095.0,1.0,3,3,43.0,6091.0,2,0,20.0,1,3,0,11.0
0,450.0,2,14770.0,1.0,3,3,41.0,16572.0,5,0,11.0,0,4,0,33.0
0,345.0,2,51975.0,18.0,3,7,87.0,4810.0,2,0,14.0,0,3,1,19.0
0,271.0,2,47880.0,28.0,4,2,88.0,4523.0,0,0,11.0,0,4,1,7.0
1,180.0,2,50680.0,1.0,1,2,62.0,3202.0,1,1,16.0,0,2,0,6.0
1,255.0,2,10360.0,1.0,2,11,33.0,2351.0,0,0,16.0,0,4,1,3.0
0,285.0,2,52150.0,1.0,2,3,42.0,1702.0,1,1,23.0,1,3,1,1.0
0,300.0,2,48930.0,1.0,4,3,79.0,16572.0,0,0,14.0,0,4,0,21.0
0,195.0,2,47215.0,23.0,3,3,90.0,2886.0,1,0,22.0,1,2,1,3.0
0,225.0,2,49000.0,1.0,3,3,53.0,2097.0,4,0,15.0,0,3,1,9.0
0,217.0,2,34510.0,1.0,4,7,93.0,11935.0,1,0,18.0,0,3,0,10.0
1,217.0,2,28076.0,25.0,5,2,71.0,2546.0,5,0,16.0,0,2,0,6.0
1,271.0,2,28076.0,1.0,2,2,52.0,2564.0,1,0,12.0,0,3,0,1.0
0,225.0,2,48930.0,22.0,4,10,69.0,8412.0,0,0,11.0,0,3,0,10.0
0,427.0,2,7350.0,29.0,3,11,56.0,14118.0,3,0,12.0,0,3,1,32.0
0,375.0,2,38465.0,29.0,4,3,88.0,16572.0,0,0,15.0,0,2,1,28.0
0,225.0,2,39060.0,1.0,3,7,49.0,2564.0,0,0,14.0,0,3,0,12.0
0,450.0,2,76742.5,28.0,3,11,80.0,10266.0,4,0,19.0,0,4,0,22.0
0,352.0,2,34405.0,1.0,2,7,65.0,5070.0,5,0,13.0,0,3,1,20.0
0,345.0,2,35315.0,1.0,3,3,51.0,16572.0,6,0,13.0,0,3,0,26.0
0,262.0,2,28076.0,22.0,3,3,46.0,4230.0,0,0,15.0,0,3,0,6.0
0,405.0,2,19180.0,1.0,4,3,42.0,3780.0,7,0,11.0,0,3,0,19.0
0,255.0,2,45605.0,1.0,4,3,62.0,2768.0,3,0,12.0,0,3,1,14.0
0,345.0,2,39375.0,10.0,3,11,75.0,9071.0,2,1,19.0,0,3,1,15.0
0,232.0,2,44590.0,1.0,1,3,75.0,10648.0,1,0,25.0,1,4,1,13.0
1,247.0,2,44695.0,15.0,1,7,56.0,13610.0,7,1,12.0,0,4,0,15.0
1,247.0,2,20545.0,10.0,1,7,38.0,3408.0,7,0,13.0,0,1,1,8.0
0,225.0,2,14455.0,1.0,1,11,57.0,2983.0,0,0,14.0,0,1,0,4.0
0,262.0,2,44660.0,16.0,3,3,72.0,7632.0,4,1,12.0,0,3,0,10.0
1,232.0,2,18690.0,20.0,3,3,66.0,9824.0,3,0,12.0,0,1,0,12.0
1,255.0,2,34580.0,23.0,3,13,43.0,9950.0,9,1,15.0,0,3,1,11.0
0,271.0,2,51590.0,1.0,2,10,97.0,2093.0,4,0,17.0,0,4,1,8.0
0,270.0,2,22225.0,10.0,4,7,32.0,9980.0,1,0,14.0,0,4,0,10.0
1,165.0,2,47880.0,1.0,1,2,99.0,3894.0,5,0,16.0,0,3,0,4.0
0,360.0,2,5705.0,1.0,5,11,37.0,4051.0,2,0,14.0,0,1,1,14.0
0,412.0,2,39095.0,18.0,5,3,83.0,16572.0,3,0,23.0,1,4,0,33.0
0,307.0,2,9345.0,10.0,2,3,56.0,6230.0,7,0,14.0,0,4,0,16.0
0,262.0,2,21665.0,4.0,3,11,85.0,4717.0,9,0,11.0,0,3,0,15.0
0,300.0,2,10570.0,1.0,3,3,75.0,13237.0,7,0,15.0,0,3,0,22.0
0,292.0,2,15505.0,1.0,1,3,48.0,3755.0,1,0,11.0,0,1,1,8.0
0,232.0,2,28980.0,1.0,1,3,77.0,6582.0,4,1,13.0,0,3,0,10.0
0,271.0,2,11165.0,24.0,3,7,56.0,7406.0,1,1,21.0,1,4,1,10.0
0,271.0,2,19635.0,1.0,3,10,61.0,4805.0,0,0,19.0,0,2,1,9.0
1,195.0,2,14910.0,17.0,4,3,58.0,2741.0,0,1,11.0,0,2,1,8.0
0,217.0,2,8120.0,19.0,3,2,34.0,4262.0,4,0,12.0,0,2,1,8.0
0,247.0,2,32270.0,1.0,5,7,95.0,16184.0,4,0,19.0,0,3,1,10.0
0,232.0,2,24080.0,1.0,3,3,44.0,11557.0,9,0,21.0,1,3,1,10.0
1,94.0,2,45710.0,1.0,3,11,69.0,1878.0,1,1,14.0,0,4,0,0.0
0,300.0,2,38290.0,28.0,3,10,58.0,10932.0,3,0,15.0,0,3,1,20.0
0,307.0,2,28076.0,1.0,4,10,62.0,6811.0,2,1,17.0,0,1,0,10.0
0,195.0,2,27125.0,29.0,2,7,45.0,4306.0,5,0,12.0,0,1,1,8.0
0,262.0,2,6825.0,1.0,3,7,80.0,4859.0,1,0,16.0,0,4,0,5.0
0,255.0,2,9030.0,21.0,4,3,74.0,5337.0,1,0,12.0,0,4,0,10.0
1,195.0,2,16485.0,24.0,3,2,66.0,2340.0,1,1,18.0,0,2,0,1.0
0,277.0,2,27965.0,1.0,3,2,59.0,7491.0,4,0,17.0,0,4,0,12.0
0,345.0,2,36190.0,18.0,1,7,86.0,10527.0,5,0,11.0,0,4,0,28.0
0,307.0,2,44660.0,1.0,5,3,91.0,16572.0,7,0,16.0,0,2,1,22.0
0,277.0,2,4970.0,1.0,4,7,69.0,8834.0,1,0,13.0,0,4,1,9.0
0,271.0,2,33460.0,1.0,2,2,78.0,5577.0,3,1,12.0,0,2,1,18.0
1,240.0,2,51590.0,11.0,4,10,60.0,4707.0,8,0,12.0,0,4,0,6.0
0,180.0,2,18725.0,24.0,3,7,38.0,2400.0,0,0,13.0,0,3,1,3.0
0,285.0,2,52325.0,10.0,3,7,76.0,9824.0,3,0,19.0,0,3,1,18.0
0,277.0,2,15610.0,1.0,4,3,65.0,6447.0,6,0,12.0,0,2,1,8.0
0,367.0,2,43575.0,18.0,4,3,58.0,16572.0,1,1,17.0,0,3,1,31.0
0,180.0,2,24185.0,23.0,3,7,89.0,2725.0,1,1,11.0,0,2,1,6.0
0,195.0,2,24605.0,28.0,2,11,66.0,6272.0,1,0,20.0,1,4,1,6.0
0,180.0,2,28805.0,17.0,2,10,94.0,2127.0,1,0,21.0,1,4,1,1.0
0,375.0,2,43610.0,1.0,3,7,99.0,16572.0,1,0,11.0,0,3,1,32.0
0,187.0,2,21770.0,13.0,1,7,40.0,2096.0,1,0,11.0,0,3,0,7.0
1,180.0,2,45045.0,1.0,3,3,55.0,2886.0,1,1,16.0,0,4,1,6.0
1,225.0,2,15680.0,12.0,4,3,74.0,2033.0,1,0,18.0,0,3,1,1.0
0,255.0,2,8890.0,1.0,2,3,75.0,3622.0,1,1,13.0,0,4,1,6.0
1,232.0,2,47775.0,13.0,4,7,75.0,4233.0,2,0,17.0,0,3,0,9.0
0,262.0,2,18830.0,25.0,2,10,54.0,3681.0,4,0,14.0,0,4,0,9.0
0,232.0,2,18375.0,1.0,4,7,66.0,5460.0,4,0,22.0,1,4,1,13.0
0,202.0,2,27930.0,1.0,4,7,66.0,2187.0,0,0,12.0,0,3,1,6.0
0,277.0,2,19530.0,1.0,3,11,75.0,9602.0,4,1,11.0,0,3,1,17.0
0,150.0,2,28076.0,1.0,3,3,83.0,2836.0,1,0,13.0,0,4,0,1.0
0,271.0,2,21770.0,1.0,4,3,81.0,4089.0,1,0,13.0,0,2,1,10.0
0,322.0,2,27370.0,1.0,4,10,50.0,16572.0,4,1,14.0,0,3,1,21.0
0,285.0,2,12670.0,1.0,1,3,43.0,2619.0,3,0,17.0,0,4,0,8.0
0,322.0,2,35035.0,1.0,5,7,72.0,5679.0,3,1,13.0,0,2,1,10.0
0,360.0,2,43260.0,1.0,4,3,40.0,15402.0,7,0,11.0,0,1,1,21.0
0,330.0,2,38920.0,1.0,4,3,50.0,5985.0,4,0,11.0,0,2,0,10.0
0,255.0,2,7140.0,14.0,3,8,31.0,2579.0,1,1,18.0,0,4,1,8.0
1,202.0,2,49700.0,1.0,1,11,85.0,3041.0,0,0,11.0,0,2,1,5.0
0,157.0,2,47005.0,22.0,1,8,49.0,3447.0,1,0,11.0,0,3,0,3.0
0,330.0,2,46025.0,1.0,4,10,35.0,16572.0,4,1,12.0,0,1,1,26.0
0,165.0,2,21140.0,1.0,1,7,69.0,2773.0,0,0,20.0,1,4,0,3.0
0,247.0,2,42560.0,1.0,4,11,39.0,7104.0,0,0,12.0,0,4,0,6.0
0,240.0,2,22610.0,1.0,4,3,92.0,6322.0,1,1,12.0,0,4,1,6.0
0,225.0,2,28076.0,1.0,3,7,71.0,2083.0,1,0,20.0,1,3,1,1.0
0,397.0,2,8330.0,1.0,1,7,34.0,8381.0,7,0,20.0,1,4,0,18.0
0,255.0,2,48895.0,1.0,5,0,42.0,2691.0,1,0,12.0,0,4,1,10.0
1,271.0,2,10710.0,26.0,4,3,100.0,4286.0,2,0,14.0,0,4,1,5.0
0,195.0,2,34685.0,1.0,3,3,75.0,2659.0,1,1,13.0,0,3,1,3.0
0,277.0,2,16870.0,1.0,3,4,75.0,9434.0,1,0,15.0,0,3,1,10.0
0,217.0,2,41160.0,1.0,2,7,62.0,5561.0,1,0,14.0,0,1,1,6.0
0,262.0,2,35595.0,1.0,4,3,82.0,6646.0,1,0,13.0,0,2,0,17.0
0,247.0,2,45360.0,1.0,3,3,4.5,7725.0,3,0,23.0,1,3,1,15.0
0,405.0,2,28076.0,19.0,4,7,88.0,10725.0,2,0,15.0,0,3,1,16.0
0,270.0,2,28076.0,1.0,2,7,48.0,8847.0,2,1,11.0,0,3,1,13.0
0,202.0,2,39025.0,1.0,4,7,54.0,2045.0,0,0,13.0,0,4,0,5.0
1,150.0,2,47670.0,10.0,1,7,32.0,1009.0,1,1,11.0,0,4,0,1.0
1,247.0,2,37660.0,1.0,3,3,70.0,3348.0,1,1,11.0,0,1,0,10.0
0,262.0,2,25445.0,1.0,3,3,41.0,1281.0,1,0,18.0,0,3,1,1.0
0,271.0,2,30975.0,1.0,3,7,58.0,2819.0,2,0,16.0,0,1,1,5.0
0,187.0,2,28076.0,1.0,3,3,57.0,4851.0,0,0,22.0,1,3,1,4.0
0,285.0,2,8505.0,1.0,4,11,46.0,4028.0,0,0,20.0,1,1,0,8.0
0,217.0,2,28210.0,1.0,4,3,76.0,2720.0,1,0,18.0,0,4,1,10.0
0,360.0,2,28595.0,1.0,1,11,56.0,8120.0,3,0,12.0,0,4,0,12.0
0,202.0,2,49350.0,1.0,1,7,71.0,4647.0,1,1,20.0,1,2,1,6.0
0,277.0,2,42875.0,10.0,2,3,80.0,4680.0,3,0,17.0,0,1,0,4.0
0,375.0,2,42245.0,28.0,1,7,74.0,3221.0,1,1,11.0,0,3,1,20.0
0,255.0,2,50470.0,1.0,3,7,46.0,8621.0,1,0,14.0,0,2,0,9.0
1,180.0,2,24255.0,1.0,2,3,65.0,4577.0,9,0,14.0,0,1,0,4.0
0,292.0,2,28076.0,1.0,4,8,80.0,4553.0,1,0,11.0,0,1,0,20.0
0,240.0,2,32515.0,10.0,3,11,55.0,5396.0,1,0,12.0,0,4,0,10.0
1,375.0,2,19670.0,1.0,2,8,50.0,6796.0,3,1,14.0,0,1,1,18.0
0,285.0,2,28945.0,1.0,4,3,75.0,7625.0,0,0,13.0,0,3,0,10.0
0,202.0,2,21280.0,1.0,2,3,75.0,7412.0,1,0,11.0,0,4,0,9.0
0,240.0,2,35630.0,1.0,2,3,39.0,11159.0,3,0,15.0,0,4,0,10.0
0,352.0,2,24605.0,14.0,4,11,42.0,4960.0,2,0,12.0,0,4,0,20.0
0,300.0,2,20300.0,1.0,4,3,48.0,10475.0,5,1,21.0,1,3,1,20.0
0,397.0,2,33950.0,1.0,3,3,59.0,14814.0,3,0,19.0,0,3,0,32.0
0,307.0,2,14945.0,10.0,4,13,73.0,16572.0,3,0,15.0,0,2,1,23.0
0,450.0,2,41265.0,16.0,4,11,84.0,5405.0,8,0,14.0,0,4,0,10.0
0,202.0,2,10290.0,10.0,2,3,32.0,8793.0,1,0,21.0,1,3,1,9.0
0,307.0,2,10990.0,1.0,3,13,59.0,16572.0,1,0,12.0,0,2,1,22.0
0,375.0,2,11060.0,1.0,4,11,54.0,3875.0,7,0,15.0,0,4,1,4.0
1,210.0,2,22890.0,1.0,2,3,67.0,2216.0,7,1,13.0,0,4,0,10.0
0,270.0,2,14945.0,1.0,3,3,63.0,11713.0,9,0,14.0,0,1,1,10.0
0,285.0,2,5880.0,1.0,3,3,81.0,7861.0,4,1,14.0,0,4,0,10.0
0,330.0,2,13335.0,24.0,3,7,49.0,3708.0,2,0,14.0,0,3,0,9.0
0,352.0,2,7595.0,1.0,3,7,49.0,13770.0,9,1,12.0,0,4,1,28.0
0,225.0,2,17535.0,27.0,5,11,99.0,5304.0,7,0,23.0,1,4,1,10.0
0,217.0,2,48860.0,10.0,3,3,99.0,2642.0,1,0,11.0,0,3,0,1.0
1,271.0,2,32655.0,19.0,3,7,57.0,2759.0,6,1,12.0,0,4,0,7.0
0,322.0,2,27125.0,15.0,3,3,47.0,6804.0,3,0,18.0,0,3,1,7.0
0,255.0,2,33950.0,1.0,2,7,96.0,6142.0,3,0,11.0,0,4,0,10.0
0,271.0,2,22750.0,1.0,1,7,37.0,2500.0,1,0,14.0,0,4,1,5.0
0,292.0,2,4935.0,1.0,3,13,44.0,6389.0,9,0,15.0,0,3,1,12.0
0,271.0,2,28076.0,1.0,3,7,81.0,11103.0,7,0,11.0,0,3,0,30.0
0,300.0,2,28076.0,1.0,1,7,86.0,2342.0,0,1,20.0,1,4,0,5.0
0,202.0,2,34125.0,1.0,3,7,55.0,6811.0,8,0,19.0,0,1,0,9.0
0,217.0,2,38150.0,10.0,3,11,83.0,2297.0,1,0,14.0,0,4,1,2.0
0,397.0,2,12110.0,1.0,3,3,86.0,2450.0,2,0,17.0,0,4,0,19.0
0,262.0,2,42875.0,1.0,4,3,61.0,5093.0,2,0,11.0,0,1,1,16.0
0,240.0,2,15050.0,24.0,4,3,80.0,5309.0,1,0,15.0,0,4,1,10.0
0,285.0,2,28076.0,1.0,5,7,92.0,3057.0,6,1,13.0,0,2,1,6.0
0,255.0,2,5845.0,1.0,5,3,32.0,5121.0,3,0,14.0,0,3,1,7.0
0,271.0,2,21735.0,1.0,4,11,31.0,16572.0,1,0,11.0,0,1,0,33.0
1,247.0,2,18445.0,1.0,4,10,63.0,2686.0,1,1,13.0,0,3,0,10.0
0,187.0,2,30905.0,26.0,1,7,32.0,6180.0,1,0,23.0,1,2,0,6.0
0,271.0,2,33390.0,1.0,2,2,46.0,6632.0,0,0,13.0,0,1,0,9.0
0,271.0,2,10850.0,10.0,1,7,79.0,3505.0,1,0,18.0,0,4,0,2.0
1,352.0,2,25165.0,27.0,2,3,77.0,6397.0,4,1,12.0,0,4,0,8.0
0,255.0,2,10640.0,1.0,3,10,60.0,6274.0,1,0,22.0,1,3,0,6.0
1,412.0,2,25375.0,1.0,3,7,78.0,16572.0,5,1,13.0,0,4,1,24.0
0,270.0,2,50190.0,1.0,4,3,76.0,7587.0,1,0,15.0,0,2,0,10.0
